PSLV-C 52 sens11=Cylinder(P+) HSCTYHFPP
ITI ITER IMA IKHS NCO IAXI IPA ICAR ITHN KEL ITAB ISHK INV,IGM,IT,CON,ITR,IAI,IFR,IRA
1 	0     1    0   6   1    1    0    0   1   1    2    2   3   0  1   1   0   0 0
RADIUS, ANGLE, LENGTH OF EACH COMPONENT
0.7       20.0      2.589     0.0       0.0       4.5000    0.0       -15.0 
0.7500    0.0       0.0       11.5176   0.0       3.644     1.5702    0.0 
0.0       23.0
RETR   RETS ALAMDA ALFA  DUM   QINS  RC   GIN
1.0e+116  0.0  0.0   0.0   0.00  0.00  0.7  1.4
NT
12501
    TIME          ALT                RV                Mach       dynp             alpha     qalpha         
              0.000      23.8      0.00     0.000       0.0      0.00      0.00
	     57.660   17858.8    835.51     2.971   50193.1      0.57    501.14
	     57.680   17872.3    835.94     2.972   50108.0      0.55    483.48
	     57.700   17885.8    836.37     2.974   50022.7      0.53    465.80
	     57.720   17899.3    836.81     2.975   49937.0      0.51    448.10
	     57.740   17912.8    837.24     2.976   49851.1      0.49    430.39
	     57.760   17926.3    837.68     2.977   49764.9      0.48    412.67
	     57.780   17939.8    838.11     2.978   49678.4      0.46    394.92
	     57.800   17953.3    838.54     2.979   49591.6      0.44    377.16
	     57.820   17966.8    838.98     2.981   49504.6      0.42    359.39
	     57.840   17980.4    839.41     2.982   49417.3      0.40    341.62
	     57.860   17993.9    839.85     2.983   49329.7      0.38    323.85
	     57.880   18007.4    840.28     2.984   49242.9      0.36    306.26
	     57.900   18020.9    840.72     2.985   49178.7      0.34    291.93
	     57.920   18034.5    841.17     2.986   49114.2      0.32    277.71
	     57.940   18048.0    841.61     2.988   49049.5      0.31    263.62
	     57.960   18061.5    842.05     2.989   48984.5      0.29    249.70
	     57.980   18075.1    842.49     2.990   48919.3      0.28    236.00
	     58.000   18088.6    842.94     2.991   48853.9      0.26    222.57
	     58.020   18102.2    843.38     2.992   48788.3      0.25    209.48
	     58.040   18115.7    843.82     2.994   48722.4      0.23    196.82
	     58.060   18129.3    844.27     2.995   48656.3      0.22    184.70
	     58.080   18142.8    844.71     2.996   48589.9      0.20    173.25
	     58.100   18156.4    845.16     2.997   48523.3      0.19    162.63
	     58.120   18169.9    845.60     2.998   48456.5      0.18    153.01
	     58.140   18183.5    846.04     3.000   48389.4      0.17    144.59
	     58.160   18197.1    846.49     3.001   48322.1      0.16    137.59
	     58.180   18210.7    846.93     3.002   48254.6      0.16    132.23
	     58.200   18224.2    847.38     3.003   48186.8      0.15    128.69
	     58.220   18237.8    847.82     3.004   48118.8      0.15    127.10
	     58.240   18251.4    848.27     3.006   48050.5      0.15    127.51
	     58.260   18265.0    848.71     3.007   47982.0      0.16    129.87
	     58.280   18278.6    849.16     3.008   47913.3      0.16    134.07
	     58.300   18292.2    849.60     3.009   47844.3      0.17    139.94
	     58.320   18305.8    850.05     3.010   47775.1      0.18    147.24
	     58.340   18319.4    850.37     3.011   47691.7      0.18    147.67
	     58.360   18333.0    850.68     3.012   47606.9      0.18    147.84
	     58.380   18346.6    850.99     3.012   47522.0      0.18    148.37
	     58.400   18360.2    851.30     3.013   47436.9      0.18    149.26
	     58.420   18373.8    851.61     3.014   47351.6      0.18    150.50
	     58.440   18387.4    851.92     3.014   47266.1      0.18    152.07
	     58.460   18401.1    852.23     3.015   47180.4      0.19    153.98
	     58.480   18414.7    852.54     3.016   47094.5      0.19    156.20
	     58.500   18428.3    852.86     3.016   47008.5      0.19    158.72
	     58.520   18442.0    853.17     3.017   46922.2      0.20    161.52
	     58.540   18455.6    853.48     3.018   46835.8      0.20    164.57
	     58.560   18469.2    853.79     3.018   46749.2      0.21    167.85
	     58.580   18482.9    854.10     3.019   46662.3      0.21    171.33
	     58.600   18496.5    854.41     3.020   46575.3      0.22    174.98
	     58.620   18510.2    854.72     3.020   46488.1      0.22    178.79
	     58.640   18523.8    855.03     3.021   46400.7      0.23    182.72
	     58.660   18537.5    855.34     3.022   46313.1      0.23    186.76
	     58.680   18551.1    855.66     3.022   46225.3      0.24    190.88
	     58.700   18564.8    855.97     3.023   46137.4      0.24    195.07
	     58.720   18578.5    856.28     3.024   46049.2      0.25    199.29
	     58.740   18592.1    856.59     3.024   45960.9      0.25    203.54
	     58.760   18605.8    856.90     3.025   45872.3      0.26    207.80
	     58.780   18619.5    857.12     3.025   45774.1      0.26    204.74
	     58.800   18633.2    857.34     3.026   45675.0      0.25    201.09
	     58.820   18646.8    857.56     3.026   45575.8      0.25    197.45
	     58.840   18660.5    857.77     3.026   45476.4      0.24    193.80
	     58.860   18674.2    857.99     3.026   45376.8      0.24    190.15
	     58.880   18687.9    858.20     3.027   45277.2      0.24    186.50
	     58.900   18701.6    858.42     3.027   45177.3      0.23    182.85
	     58.920   18715.3    858.64     3.027   45077.3      0.23    179.20
	     58.940   18729.0    858.85     3.028   44977.2      0.22    175.54
	     58.960   18742.7    859.07     3.028   44877.0      0.22    171.89
	     58.980   18756.4    859.28     3.028   44776.5      0.22    168.25
	     59.000   18770.2    859.50     3.028   44676.0      0.21    164.61
	     59.020   18783.9    859.72     3.029   44575.3      0.21    161.00
	     59.040   18797.6    859.93     3.029   44474.5      0.20    157.40
	     59.060   18811.3    860.15     3.029   44373.5      0.20    153.84
	     59.080   18825.0    860.36     3.029   44272.3      0.19    150.31
	     59.100   18838.8    860.58     3.030   44171.1      0.19    146.84
	     59.120   18852.5    860.80     3.030   44069.6      0.19    143.44
	     59.140   18866.3    861.01     3.030   43968.1      0.18    140.11
	     59.160   18880.0    861.23     3.030   43866.4      0.18    136.88
	     59.180   18893.7    861.45     3.031   43764.6      0.18    133.76
	     59.200   18907.5    861.67     3.031   43663.3      0.17    131.18
	     59.220   18921.2    862.03     3.032   43575.3      0.18    137.22
	     59.240   18935.0    862.39     3.032   43487.1      0.19    143.08
	     59.260   18948.8    862.74     3.033   43398.8      0.20    148.80
	     59.280   18962.5    863.10     3.034   43310.2      0.20    154.36
	     59.300   18976.3    863.46     3.035   43221.5      0.21    159.77
	     59.320   18990.1    863.82     3.035   43132.5      0.22    165.04
	     59.340   19003.8    864.17     3.036   43043.3      0.23    170.18
	     59.360   19017.6    864.53     3.037   42971.4      0.23    175.26
	     59.380   19031.4    864.89     3.038   42904.4      0.24    180.24
	     59.400   19045.2    865.25     3.039   42837.1      0.25    185.12
	     59.420   19058.9    865.61     3.039   42769.7      0.25    189.88
	     59.440   19072.7    865.97     3.040   42702.1      0.26    194.55
	     59.460   19086.5    866.33     3.041   42634.4      0.27    199.13
	     59.480   19100.3    866.69     3.042   42566.5      0.27    203.61
	     59.500   19114.1    867.05     3.043   42498.5      0.28    208.01
	     59.520   19127.9    867.41     3.044   42430.2      0.29    212.32
	     59.540   19141.7    867.77     3.044   42361.9      0.29    216.56
	     59.560   19155.5    868.13     3.045   42293.3      0.30    220.73
	     59.580   19169.4    868.49     3.046   42224.6      0.31    224.83
	     59.600   19183.2    868.85     3.047   42155.7      0.31    228.86
	     59.620   19197.0    869.21     3.048   42086.7      0.32    232.82
	     59.640   19210.8    869.55     3.048   42014.9      0.32    232.96
	     59.660   19224.7    869.82     3.049   41936.5      0.31    223.55
	     59.680   19238.5    870.08     3.049   41858.0      0.29    214.13
	     59.700   19252.3    870.35     3.050   41779.3      0.28    204.71
	     59.720   19266.2    870.62     3.050   41700.5      0.27    195.29
	     59.740   19280.0    870.89     3.051   41621.5      0.26    185.87
	     59.760   19293.8    871.16     3.051   41542.5      0.24    176.45
	     59.780   19307.7    871.43     3.052   41463.3      0.23    167.02
	     59.800   19321.5    871.69     3.052   41384.0      0.22    157.58
	     59.820   19335.4    871.96     3.053   41304.5      0.21    148.14
	     59.840   19349.3    872.23     3.053   41225.0      0.19    138.70
	     59.860   19363.1    872.50     3.054   41145.3      0.18    129.24
	     59.880   19377.0    872.77     3.054   41065.4      0.17    119.79
	     59.900   19390.9    873.04     3.055   40985.5      0.15    110.35
	     59.920   19404.7    873.31     3.055   40905.4      0.14    100.91
	     59.940   19418.6    873.58     3.055   40825.2      0.13     91.48
	     59.960   19432.5    873.85     3.056   40744.8      0.12     82.09
	     59.980   19446.4    874.12     3.056   40664.3      0.10     72.74
	     60.000   19460.2    874.40     3.057   40583.7      0.09     63.46
	     60.020   19474.1    874.67     3.057   40503.0      0.08     54.30
	     60.040   19488.0    874.94     3.058   40422.1      0.06     45.33
	     60.060   19501.9    875.21     3.058   40341.1      0.05     36.72
	     60.080   19515.8    875.58     3.059   40268.7      0.05     34.54
	     60.100   19529.7    876.00     3.060   40201.0      0.05     36.20
	     60.120   19543.6    876.42     3.061   40133.1      0.05     38.32
	     60.140   19557.5    876.84     3.062   40065.1      0.06     40.81
	     60.160   19571.5    877.26     3.063   39996.9      0.06     43.61
	     60.180   19585.4    877.68     3.064   39928.4      0.07     46.65
	     60.200   19599.3    878.10     3.065   39859.8      0.07     49.90
	     60.220   19613.2    878.53     3.066   39791.0      0.08     53.29
	     60.240   19627.2    878.95     3.067   39722.0      0.08     56.82
	     60.260   19641.1    879.37     3.067   39652.9      0.09     60.46
	     60.280   19655.0    879.79     3.068   39583.5      0.09     64.18
	     60.300   19669.0    880.22     3.069   39514.0      0.10     67.97
	     60.320   19682.9    880.64     3.070   39444.3      0.10     71.83
	     60.340   19696.8    881.07     3.071   39374.4      0.11     75.74
	     60.360   19710.8    881.49     3.072   39304.3      0.12     79.70
	     60.380   19724.7    881.92     3.073   39234.0      0.12     83.71
	     60.400   19738.7    882.34     3.074   39163.5      0.13     87.75
	     60.420   19752.7    882.77     3.075   39092.8      0.13     91.85
	     60.440   19766.6    883.19     3.076   39022.0      0.14     96.01
	     60.460   19780.6    883.62     3.077   38950.9      0.15    100.21
	     60.480   19794.6    884.04     3.078   38879.7      0.15    104.47
	     60.500   19808.5    884.46     3.079   38807.1      0.16    108.24
	     60.520   19822.5    884.77     3.079   38725.2      0.16    107.65
	     60.540   19836.5    885.08     3.080   38643.1      0.16    107.21
	     60.560   19850.5    885.39     3.080   38560.9      0.16    106.92
	     60.580   19864.5    885.70     3.081   38478.6      0.16    106.77
	     60.600   19878.5    886.01     3.081   38396.0      0.16    106.77
	     60.620   19892.5    886.32     3.082   38313.4      0.16    106.89
	     60.640   19906.4    886.63     3.082   38230.6      0.16    107.16
	     60.660   19920.5    886.94     3.083   38147.6      0.16    107.55
	     60.680   19934.5    887.25     3.083   38064.5      0.16    108.06
	     60.700   19948.5    887.56     3.083   37981.2      0.16    108.69
	     60.720   19962.5    887.88     3.084   37897.8      0.17    109.43
	     60.740   19976.5    888.19     3.084   37814.2      0.17    110.28
	     60.760   19990.5    888.50     3.085   37730.5      0.17    111.24
	     60.780   20004.5    888.81     3.085   37646.6      0.17    112.29
	     60.800   20018.6    889.13     3.086   37583.6      0.17    113.50
	     60.820   20032.6    889.44     3.087   37525.1      0.18    114.81
	     60.840   20046.6    889.75     3.088   37466.4      0.18    116.21
	     60.860   20060.7    890.06     3.089   37407.7      0.18    117.69
	     60.880   20074.7    890.38     3.090   37348.8      0.18    119.25
	     60.900   20088.8    890.69     3.090   37289.8      0.19    120.88
	     60.920   20102.8    891.01     3.091   37230.7      0.19    122.58
	     60.940   20116.8    891.25     3.092   37165.8      0.18    117.79
	     60.960   20130.9    891.47     3.092   37098.4      0.17    110.30
	     60.980   20145.0    891.69     3.093   37030.9      0.16    102.96
	     61.000   20159.0    891.91     3.093   36963.3      0.15     95.77
	     61.020   20173.1    892.12     3.094   36895.6      0.14     88.75
	     61.040   20187.2    892.34     3.095   36827.9      0.13     81.91
	     61.060   20201.2    892.56     3.095   36760.0      0.12     75.28
	     61.080   20215.3    892.78     3.096   36692.1      0.11     68.89
	     61.100   20229.4    893.00     3.096   36624.1      0.10     62.78
	     61.120   20243.5    893.22     3.097   36556.0      0.09     57.01
	     61.140   20257.6    893.44     3.097   36487.8      0.08     51.64
	     61.160   20271.7    893.66     3.098   36419.5      0.07     46.79
	     61.180   20285.7    893.87     3.098   36351.2      0.07     42.61
	     61.200   20299.8    894.09     3.099   36282.8      0.06     39.28
	     61.220   20313.9    894.31     3.099   36214.2      0.06     37.00
	     61.240   20328.1    894.54     3.100   36145.6      0.06     35.94
	     61.260   20342.2    894.76     3.100   36077.0      0.06     36.20
	     61.280   20356.3    894.98     3.101   36008.2      0.06     37.71
	     61.300   20370.4    895.20     3.101   35939.3      0.06     40.34
	     61.320   20384.5    895.42     3.102   35870.4      0.07     43.86
	     61.340   20398.6    895.64     3.102   35801.4      0.08     48.07
	     61.360   20412.8    895.86     3.103   35731.9      0.08     52.92
	     61.380   20426.9    896.07     3.103   35661.9      0.09     58.15
	     61.400   20441.0    896.28     3.104   35591.9      0.10     63.41
	     61.420   20455.2    896.49     3.104   35521.7      0.11     68.70
	     61.440   20469.3    896.71     3.105   35451.5      0.12     74.00
	     61.460   20483.5    896.92     3.105   35381.1      0.13     79.32
	     61.480   20497.6    897.13     3.105   35310.7      0.14     84.66
	     61.500   20511.8    897.35     3.106   35240.3      0.15     90.00
