15.94 692.265 174.178 303.974
15.96 696.189 174.413 303.992
15.98 700.131 174.648 304.009
16 704.242 174.891 304.027
16.02 708.221 175.126 304.044
16.04 712.218 175.36 304.061
16.06 716.501 175.604 304.08
16.08 720.421 175.836 304.097
16.1 724.474 176.069 304.115
16.12 728.701 176.311 304.133
16.14 732.791 176.544 304.151
16.16 737.056 176.785 304.169
16.18 741.184 177.017 304.187
16.2 745.488 177.258 304.206
16.22 749.537 177.488 304.223
16.24 753.881 177.728 304.242
16.26 758.36 177.969 304.261
16.28 762.466 178.198 304.279
16.3 766.843 178.442 304.297
16.32 771.235 178.685 304.316
16.34 775.368 178.919 304.334
16.36 779.8 179.162 304.352
16.38 784.252 179.405 304.371
16.4 788.606 179.646 304.39
16.42 792.815 179.879 304.407
